  race             id
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black       Democrat     
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Independent    
 black      Republican    
 black      Republican    
 black      Republican    
 black      Republican    
 black      Republican    
 black      Republican    
 black      Republican    
 black      Republican    
 black      Republican    
 black      Republican    
 black      Republican    
 black      Republican    
 black      Republican    
 black      Republican    
 black      Republican    
 black      Republican    
 black      Republican    
 black      Republican    
 black      Republican    
 black      Republican    
 black      Republican    
 black      Republican    
 black      Republican    
 black      Republican    
 black      Republican    
 black      Republican    
 black      Republican    
 black      Republican    
 black      Republican    
 black      Republican    
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other       Democrat     
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Independent    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 other      Republican    
 
